Original_X,Original_Y,Original_Z,Noisy_X,Noisy_Y,Noisy_Z,Filtered_X,Filtered_Y,Filtered_Z
0.265054,0.837405,-0.00101049,0.253185,0.868037,-0.000985779,-0.58512,0.338411,-0.044127
0.277358,0.8603,-0.00100801,0.284128,0.898966,-0.000994527,-0.603861,0.351447,-0.0451887
0.294124,0.890679,-0.00100878,0.287989,0.850382,-0.000971907,-0.629304,0.369904,-0.0466535
0.311287,0.920821,-0.00101073,0.311939,0.904197,-0.000996948,-0.649075,0.384847,-0.0478132
0.320054,0.935851,-0.00101101,0.331854,0.952926,-0.0010446,-0.670002,0.401247,-0.0490612
0.333343,0.958206,-0.00100752,0.349796,0.924857,-0.000979331,-0.689352,0.416914,-0.0502159
0.346901,0.980524,-0.0010085,0.343605,0.972478,-0.00102171,-0.710089,0.434117,-0.0514553
0.365278,1.00999,-0.00101261,0.352011,1.02807,-0.00101518,-0.731501,0.452263,-0.0527367
0.374625,1.02465,-0.00100968,0.373147,0.982105,-0.00103668,-0.750841,0.468947,-0.0538672
0.384087,1.03926,-0.00100775,0.37636,1.0409,-0.000987519,-0.770045,0.48581,-0.0550026
0.403231,1.06822,-0.00100831,0.420877,1.02446,-0.00103203,-0.791461,0.504991,-0.0562526
0.422788,1.09695,-0.00101167,0.421745,1.14474,-0.00103254,-0.812239,0.524,-0.0574593
0.432707,1.11121,-0.00100916,0.452683,1.07181,-0.000978869,-0.832795,0.543192,-0.0586661
0.447731,1.13245,-0.00100719,0.446113,1.16883,-0.000986305,-0.857256,0.566532,-0.060124
0.468138,1.16059,-0.00100975,0.485279,1.1768,-0.00104745,-0.874613,0.583392,-0.0611743
0.478565,1.17467,-0.00101228,0.475854,1.13923,-0.0010455,-0.899183,0.607714,-0.0626839
0.494179,1.1954,-0.0010095,0.497702,1.15574,-0.000985909,-0.923678,0.632589,-0.0642137
0.510036,1.21602,-0.0010073,0.500263,1.19182,-0.000979264,-0.940603,0.650135,-0.0652874
0.531547,1.24332,-0.00100955,0.545342,1.17845,-0.00100496,-0.958532,0.668969,-0.0664321
0.542498,1.25695,-0.00101194,0.537061,1.22843,-0.00104161,-0.981812,0.693988,-0.0679333
0.558931,1.27706,-0.00101033,0.572578,1.29189,-0.00104035,-0.999284,0.713215,-0.069079
0.575601,1.29704,-0.0010076,0.571362,1.33258,-0.000976094,-1.02189,0.73857,-0.0705833
0.59254,1.31692,-0.00100896,0.589817,1.37993,-0.000965432,-1.03909,0.758209,-0.0717379
0.609647,1.33661,-0.00101041,0.591417,1.3634,-0.000962024,-1.05322,0.774648,-0.0726983
0.626889,1.35607,-0.00100954,0.641808,1.38294,-0.00100367,-1.07237,0.797429,-0.0740232
0.644343,1.37538,-0.00100813,0.654218,1.32852,-0.00102424,-1.08693,0.814993,-0.0750455
0.662058,1.39456,-0.0010091,0.653671,1.32576,-0.000979823,-1.10434,0.836366,-0.0762828
0.679909,1.41352,-0.00100928,0.676976,1.439,-0.000990246,-1.11767,0.85308,-0.077245
