Original_X,Original_Y,Original_Z,Noisy_X,Noisy_Y,Noisy_Z,Filtered_X,Filtered_Y,Filtered_Z
0.564402,1.28366,-0.00100839,0.572578,1.29189,-0.00104035,0.60609,1.33429,0
0.575601,1.29704,-0.0010076,0.571362,1.33258,-0.000976094,0.60609,1.33429,0
0.598179,1.32345,-0.00100974,0.621929,1.37761,-0.000972287,0.60609,1.33429,0
0.609647,1.33661,-0.00101041,0.591417,1.3634,-0.000962024,0.60609,1.33429,0
0.632618,1.36246,-0.00100879,0.606519,1.35619,-0.00096173,0.60609,1.33429,0
0.650162,1.38173,-0.00100817,0.632898,1.33777,-0.00105667,0.60609,1.33429,0
0.662058,1.39456,-0.0010091,0.651548,1.41958,-0.00103675,0.60609,1.33429,0
0.685845,1.41975,-0.0010096,0.655355,1.47902,-0.000992722,0.60609,1.33429,0
0.69795,1.43233,-0.00100903,0.699273,1.39609,-0.000996759,0.60609,1.33429,0
0.716155,1.45092,-0.00100881,0.721896,1.44759,-0.00101543,0.60609,1.33429,0
0.740707,1.47539,-0.00101026,0.766211,1.41312,-0.0010463,0.60609,1.33429,0
0.75318,1.48758,-0.00100842,0.728172,1.46491,-0.00103075,0.60609,1.33429,0
0.778208,1.51159,-0.00100899,0.798166,1.58402,-0.0010008,0.809332,1.56362,0
0.79092,1.52354,-0.00100927,0.777013,1.60246,-0.00100128,0.809332,1.56362,0
0.816397,1.54699,-0.00100922,0.789113,1.61222,-0.00100441,0.809332,1.56362,0
0.835759,1.56441,-0.00100819,0.852882,1.63004,-0.00102214,0.809332,1.56362,0
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,0.809332,1.56362,0
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,0.809332,1.56362,0
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,0.809332,1.56362,0
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,0.809332,1.56362,0
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,0.809332,1.56362,0
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,0.809332,1.56362,0
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,0.809332,1.56362,0
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,0.809332,1.56362,0
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,0.809332,1.56362,0
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,0.809332,1.56362,0
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,0.809332,1.56362,0
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,0.809332,1.56362,0
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,0.809332,1.56362,0
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,0.809332,1.56362,0
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,0.809332,1.56362,0
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,0.809332,1.56362,0
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,0.809332,1.56362,0
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,0.809332,1.56362,0
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,0.809332,1.56362,0
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,0.809332,1.56362,0
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,0.809332,1.56362,0
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,0.809332,1.56362,0
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,0.809332,1.56362,0
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,0.809332,1.56362,0
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,0.809332,1.56362,0
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,0.809332,1.56362,0
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,0.809332,1.56362,0
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,0.809332,1.56362,0
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,0.809332,1.56362,0
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,0.809332,1.56362,0
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,0.809332,1.56362,0
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,0.809332,1.56362,0
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,0.809332,1.56362,0
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,0.809332,1.56362,0
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,0.809332,1.56362,0
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,0.809332,1.56362,0
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,0.809332,1.56362,0
